Age at date of trial,1.0,2.0,3.0,4.0,5.0,6.0,7.0,8.0,9.0,10.0,11.0,12.0,13.0,14.0,15.0,16.0,17.0,18.0,19.0,20.0,21.0,22.0,23.0,24.0,25.0,26.0,27.0,28.0,29.0,30.0,31.0,32.0,33.0,34.0,35.0,36.0,37.0,38.0,39.0,40.0,41.0,42.0,43.0,44.0,45.0,46.0,47.0,48.0,49.0,50.0,51.0,52.0,53.0,54.0,55.0,56.0,57.0,58.0,59.0,60.0,61.0,62.0,63.0,64.0,65.0,66.0,67.0,68.0,69.0,70.0,71.0,72.0,73.0,74.0,75.0,76.0,77.0,78.0,79.0,80.0,81.0,82.0,83.0,84.0,85.0,86.0,87.0,88.0,89.0,90.0,91.0,92.0,93.0,94.0,95.0,96.0,97.0,98.0,99.0,100.0,101.0,102.0,103.0,104.0,105.0,106.0,107.0,108.0,109.0,110.0,111.0,112.0,113.0,114.0,115.0,116.0,117.0,118.0,119.0,120.0,121.0,122.0,123.0,124.0,125.0
22,,,,,,,,,,,,,,,,,,,,,,,1.0,1.99,2.98,3.96,4.93,5.9,6.87,7.83,8.78,9.73,10.68,11.62,12.55,13.48,14.4,15.32,16.23,17.14,18.04,18.94,19.83,20.71,21.59,22.46,23.33,24.19,25.04,25.89,26.73,27.57,28.4,29.22,30.04,30.85,31.66,32.46,33.25,34.03,34.81,35.58,36.34,37.1,37.84,38.58,39.31,40.03,40.74,41.44,42.13,42.81,43.48,44.14,44.78,45.42,46.04,46.64,47.23,47.81,48.36,48.9,49.42,49.92,50.4,50.86,51.29,51.7,52.08,52.44,52.77,53.07,53.34,53.58,53.78,53.96,54.11,54.23,54.33,54.41,54.46,54.5,54.53,54.54,54.55,54.56,54.56,54.57,54.57,54.57,54.57,54.57,54.57,54.57,54.57,54.57,54.57,54.57,54.57,54.57,54.57,54.57,54.57,54.57,54.57
23,,,,,,,,,,,,,,,,,,,,,,,,1.0,1.99,2.98,3.96,4.93,5.9,6.87,7.83,8.78,9.73,10.68,11.62,12.55,13.48,14.4,15.32,16.23,17.13,18.03,18.93,19.82,20.7,21.58,22.45,23.31,24.17,25.02,25.87,26.71,27.55,28.37,29.2,30.01,30.82,31.62,32.42,33.21,33.99,34.76,35.53,36.29,37.03,37.78,38.51,39.23,39.94,40.65,41.34,42.02,42.69,43.35,44.0,44.64,45.26,45.86,46.45,47.03,47.59,48.13,48.65,49.15,49.63,50.09,50.52,50.93,51.31,51.66,51.99,52.29,52.56,52.79,53.0,53.18,53.32,53.45,53.54,53.61,53.67,53.71,53.73,53.75,53.76,53.77,53.77,53.77,53.77,53.77,53.77,53.77,53.77,53.77,53.77,53.77,53.77,53.77,53.77,53.77,53.77,53.77,53.77,53.77,53.77
24,,,,,,,,,,,,,,,,,,,,,,,,,1.0,1.99,2.98,3.96,4.93,5.9,6.87,7.83,8.78,9.73,10.68,11.61,12.55,13.47,14.4,15.31,16.22,17.13,18.03,18.92,19.81,20.69,21.56,22.43,23.3,24.15,25.0,25.85,26.69,27.52,28.35,29.17,29.98,30.79,31.58,32.38,33.16,33.94,34.71,35.47,36.22,36.96,37.7,38.43,39.14,39.85,40.54,41.23,41.9,42.56,43.21,43.85,44.47,45.08,45.67,46.25,46.81,47.35,47.87,48.37,48.85,49.31,49.74,50.15,50.53,50.88,51.21,51.51,51.77,52.01,52.21,52.39,52.53,52.65,52.75,52.82,52.87,52.91,52.94,52.95,52.96,52.97,52.97,52.97,52.97,52.97,52.97,52.97,52.97,52.97,52.97,52.97,52.97,52.97,52.97,52.97,52.97,52.97,52.97,52.97,52.97
25,,,,,,,,,,,,,,,,,,,,,,,,,,1.0,1.99,2.98,3.96,4.93,5.9,6.87,7.83,8.78,9.73,10.67,11.61,12.54,13.47,14.39,15.31,16.22,17.12,18.02,18.91,19.8,20.68,21.55,22.42,23.28,24.13,24.98,25.83,26.66,27.49,28.32,29.13,29.94,30.75,31.54,32.33,33.11,33.88,34.65,35.4,36.15,36.89,37.62,38.34,39.05,39.74,40.43,41.11,41.77,42.42,43.06,43.69,44.3,44.89,45.47,46.03,46.57,47.09,47.59,48.07,48.53,48.96,49.37,49.75,50.1,50.42,50.72,50.98,51.22,51.42,51.59,51.74,51.86,51.95,52.02,52.07,52.11,52.13,52.15,52.16,52.16,52.17,52.17,52.17,52.17,52.17,52.17,52.17,52.17,52.17,52.17,52.17,52.17,52.17,52.17,52.17,52.17,52.17,52.17,52.17
26,,,,,,,,,,,,,,,,,,,,,,,,,,,1.0,1.99,2.98,3.96,4.93,5.9,6.87,7.83,8.78,9.73,10.67,11.61,12.54,13.47,14.39,15.3,16.21,17.11,18.01,18.9,19.78,20.66,21.53,22.4,23.26,24.11,24.96,25.8,26.63,27.46,28.28,29.1,29.9,30.7,31.49,32.28,33.05,33.82,34.58,35.33,36.07,36.81,37.53,38.24,38.94,39.63,40.31,40.98,41.63,42.27,42.9,43.51,44.1,44.68,45.24,45.79,46.31,46.81,47.29,47.75,48.18,48.58,48.96,49.31,49.64,49.93,50.19,50.42,50.62,50.8,50.94,51.05,51.15,51.22,51.27,51.3,51.33,51.34,51.35,51.36,51.36,51.36,51.36,51.36,51.36,51.36,51.36,51.36,51.36,51.36,51.36,51.36,51.36,51.36,51.36,51.36,51.36,51.36,51.36
27,,,,,,,,,,,,,,,,,,,,,,,,,,,,1.0,1.99,2.98,3.96,4.93,5.9,6.87,7.82,8.78,9.73,10.67,11.6,12.54,13.46,14.38,15.29,16.2,17.1,18.0,18.89,19.77,20.65,21.52,22.38,23.24,24.09,24.93,25.77,26.6,27.43,28.25,29.06,29.86,30.66,31.44,32.22,32.99,33.76,34.51,35.26,35.99,36.71,37.43,38.13,38.83,39.51,40.18,40.83,41.47,42.1,42.71,43.31,43.89,44.45,45.0,45.52,46.02,46.5,46.96,47.39,47.79,48.17,48.52,48.84,49.13,49.4,49.63,49.83,49.99,50.14,50.25,50.34,50.41,50.46,50.49,50.52,50.53,50.54,50.55,50.55,50.55,50.55,50.55,50.55,50.55,50.55,50.55,50.55,50.55,50.55,50.55,50.55,50.55,50.55,50.55,50.55,50.55,50.55
28,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1.0,1.99,2.98,3.96,4.93,5.9,6.86,7.82,8.78,9.72,10.67,11.6,12.53,13.45,14.37,15.29,16.19,17.09,17.98,18.87,19.75,20.63,21.5,22.36,23.21,24.06,24.91,25.74,26.57,27.39,28.21,29.01,29.81,30.61,31.39,32.16,32.93,33.69,34.43,35.17,35.9,36.62,37.32,38.02,38.7,39.37,40.03,40.68,41.31,41.92,42.52,43.1,43.66,44.21,44.73,45.23,45.71,46.17,46.6,47.0,47.38,47.73,48.05,48.34,48.6,48.83,49.02,49.19,49.33,49.44,49.53,49.6,49.65,49.68,49.71,49.72,49.73,49.73,49.74,49.74,49.74,49.74,49.74,49.74,49.74,49.74,49.74,49.74,49.74,49.74,49.74,49.74,49.74,49.74,49.74,49.74,49.74
29,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1.0,1.99,2.98,3.96,4.93,5.9,6.86,7.82,8.77,9.72,10.66,11.6,12.53,13.45,14.37,15.28,16.18,17.08,17.97,18.86,19.74,20.61,21.48,22.34,23.19,24.04,24.88,25.71,26.54,27.35,28.17,28.97,29.76,30.55,31.33,32.1,32.86,33.61,34.35,35.08,35.8,36.51,37.21,37.89,38.57,39.23,39.87,40.51,41.12,41.72,42.3,42.87,43.41,43.94,44.44,44.92,45.38,45.81,46.21,46.58,46.93,47.25,47.54,47.8,48.02,48.22,48.38,48.52,48.63,48.72,48.79,48.83,48.87,48.89,48.9,48.91,48.92,48.92,48.92,48.92,48.92,48.92,48.92,48.92,48.92,48.92,48.92,48.92,48.92,48.92,48.92,48.92,48.92,48.92,48.92,48.92
30,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1.0,1.99,2.97,3.96,4.93,5.9,6.86,7.82,8.77,9.72,10.66,11.59,12.52,13.44,14.36,15.27,16.17,17.07,17.96,18.84,19.72,20.59,21.45,22.31,23.16,24.01,24.85,25.68,26.5,27.31,28.12,28.92,29.71,30.49,31.26,32.03,32.78,33.53,34.26,34.98,35.7,36.4,37.08,37.76,38.42,39.07,39.7,40.32,40.92,41.51,42.07,42.62,43.14,43.65,44.12,44.58,45.01,45.41,45.79,46.13,46.45,46.74,46.99,47.22,47.41,47.57,47.71,47.82,47.91,47.97,48.02,48.05,48.07,48.09,48.1,48.1,48.1,48.1,48.1,48.1,48.1,48.1,48.1,48.1,48.1,48.1,48.1,48.1,48.1,48.1,48.1,48.1,48.1,48.1,48.1
31,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1.0,1.99,2.97,3.95,4.93,5.9,6.86,7.82,8.77,9.71,10.65,11.59,12.51,13.43,14.35,15.26,16.16,17.05,17.94,18.82,19.7,20.57,21.43,22.29,23.14,23.98,24.81,25.64,26.46,27.27,28.07,28.87,29.65,30.43,31.2,31.95,32.7,33.44,34.16,34.88,35.58,36.27,36.95,37.61,38.27,38.9,39.52,40.12,40.71,41.27,41.82,42.34,42.85,43.33,43.78,44.21,44.61,44.99,45.33,45.65,45.93,46.19,46.41,46.6,46.76,46.9,47.01,47.09,47.15,47.2,47.23,47.25,47.27,47.28,47.28,47.28,47.28,47.28,47.28,47.28,47.28,47.28,47.28,47.28,47.28,47.28,47.28,47.28,47.28,47.28,47.28,47.28,47.28,47.28
32,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1.0,1.99,2.97,3.95,4.93,5.9,6.86,7.82,8.77,9.71,10.65,11.58,12.51,13.43,14.34,15.25,16.15,17.04,17.93,18.81,19.68,20.55,21.41,22.26,23.11,23.94,24.78,25.6,26.41,27.22,28.02,28.81,29.59,30.36,31.12,31.87,32.61,33.34,34.06,34.76,35.46,36.14,36.8,37.46,38.09,38.71,39.32,39.9,40.47,41.02,41.54,42.05,42.53,42.98,43.41,43.81,44.19,44.53,44.84,45.13,45.38,45.6,45.79,45.95,46.08,46.19,46.27,46.33,46.38,46.41,46.43,46.45,46.45,46.46,46.46,46.46,46.46,46.46,46.46,46.46,46.46,46.46,46.46,46.46,46.46,46.46,46.46,46.46,46.46,46.46,46.46,46.46,46.46
33,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1.0,1.99,2.97,3.95,4.93,5.9,6.86,7.81,8.76,9.71,10.64,11.57,12.5,13.42,14.33,15.23,16.13,17.02,17.91,18.79,19.66,20.52,21.38,22.23,23.07,23.91,24.74,25.56,26.37,27.17,27.96,28.75,29.52,30.28,31.04,31.78,32.51,33.24,33.94,34.64,35.32,35.99,36.65,37.29,37.91,38.51,39.1,39.67,40.22,40.74,41.25,41.73,42.18,42.61,43.01,43.38,43.72,44.04,44.32,44.57,44.79,44.97,45.13,45.26,45.37,45.45,45.51,45.56,45.59,45.61,45.62,45.63,45.63,45.63,45.64,45.64,45.64,45.64,45.64,45.64,45.64,45.64,45.64,45.64,45.64,45.64,45.64,45.64,45.64,45.64,45.64,45.64
34,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1.0,1.99,2.97,3.95,4.93,5.89,6.86,7.81,8.76,9.7,10.64,11.57,12.49,13.41,14.32,15.22,16.12,17.01,17.89,18.77,19.64,20.5,21.35,22.2,23.04,23.87,24.7,25.51,26.32,27.11,27.9,28.68,29.45,30.2,30.95,31.69,32.41,33.12,33.82,34.51,35.18,35.83,36.47,37.1,37.71,38.29,38.86,39.41,39.94,40.44,40.92,41.38,41.8,42.2,42.57,42.92,43.23,43.51,43.75,43.97,44.16,44.32,44.44,44.55,44.63,44.69,44.73,44.76,44.78,44.79,44.8,44.81,44.81,44.81,44.81,44.81,44.81,44.81,44.81,44.81,44.81,44.81,44.81,44.81,44.81,44.81,44.81,44.81,44.81,44.81,44.81
35,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1.0,1.99,2.97,3.95,4.93,5.89,6.85,7.81,8.76,9.7,10.63,11.56,12.48,13.4,14.31,15.21,16.1,16.99,17.87,18.75,19.61,20.47,21.32,22.17,23.0,23.83,24.65,25.46,26.26,27.05,27.83,28.61,29.37,30.12,30.86,31.58,32.3,33.0,33.69,34.36,35.02,35.66,36.29,36.9,37.49,38.06,38.61,39.13,39.64,40.12,40.57,41.0,41.4,41.77,42.11,42.42,42.69,42.94,43.16,43.34,43.5,43.62,43.72,43.8,43.86,43.9,43.93,43.95,43.97,43.97,43.98,43.98,43.98,43.98,43.98,43.98,43.98,43.98,43.98,43.98,43.98,43.98,43.98,43.98,43.98,43.98,43.98,43.98,43.98,43.98
36,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1.0,1.99,2.97,3.95,4.92,5.89,6.85,7.8,8.75,9.69,10.63,11.55,12.47,13.39,14.29,15.19,16.09,16.97,17.85,18.72,19.59,20.44,21.29,22.13,22.96,23.79,24.6,25.41,26.2,26.99,27.76,28.53,29.28,30.02,30.75,31.47,32.17,32.86,33.54,34.2,34.85,35.47,36.08,36.68,37.25,37.8,38.33,38.83,39.31,39.76,40.19,40.59,40.96,41.3,41.6,41.88,42.12,42.34,42.52,42.67,42.8,42.9,42.98,43.03,43.08,43.11,43.12,43.14,43.14,43.15,43.15,43.15,43.15,43.15,43.15,43.15,43.15,43.15,43.15,43.15,43.15,43.15,43.15,43.15,43.15,43.15,43.15,43.15,43.15
37,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1.0,1.99,2.97,3.95,4.92,5.89,6.85,7.8,8.75,9.69,10.62,11.54,12.46,13.38,14.28,15.18,16.07,16.95,17.83,18.7,19.56,20.41,21.26,22.09,22.92,23.74,24.55,25.35,26.14,26.92,27.69,28.44,29.19,29.92,30.64,31.35,32.04,32.72,33.38,34.03,34.66,35.27,35.86,36.44,36.99,37.52,38.02,38.5,38.96,39.38,39.78,40.15,40.48,40.79,41.06,41.31,41.52,41.7,41.85,41.97,42.07,42.15,42.21,42.25,42.28,42.29,42.31,42.31,42.32,42.32,42.32,42.32,42.32,42.32,42.32,42.32,42.32,42.32,42.32,42.32,42.32,42.32,42.32,42.32,42.32,42.32,42.32,42.32
38,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1.0,1.99,2.97,3.95,4.92,5.89,6.85,7.8,8.74,9.68,10.61,11.54,12.45,13.36,14.27,15.16,16.05,16.93,17.81,18.67,19.53,20.38,21.22,22.05,22.88,23.69,24.49,25.29,26.07,26.84,27.6,28.35,29.09,29.81,30.52,31.22,31.9,32.56,33.21,33.84,34.46,35.05,35.62,36.18,36.71,37.21,37.69,38.15,38.57,38.97,39.33,39.67,39.97,40.25,40.49,40.7,40.88,41.03,41.15,41.25,41.32,41.38,41.42,41.44,41.46,41.47,41.48,41.48,41.49,41.49,41.49,41.49,41.49,41.49,41.49,41.49,41.49,41.49,41.49,41.49,41.49,41.49,41.49,41.49,41.49,41.49,41.49
39,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1.0,1.99,2.97,3.95,4.92,5.88,6.84,7.79,8.74,9.67,10.6,11.53,12.44,13.35,14.25,15.15,16.03,16.91,17.78,18.65,19.5,20.35,21.18,22.01,22.83,23.64,24.43,25.22,26.0,26.76,27.51,28.25,28.98,29.69,30.39,31.07,31.74,32.39,33.03,33.64,34.24,34.81,35.37,35.9,36.4,36.88,37.33,37.76,38.15,38.52,38.85,39.16,39.43,39.67,39.88,40.05,40.2,40.32,40.42,40.49,40.55,40.58,40.61,40.63,40.64,40.65,40.65,40.65,40.65,40.65,40.65,40.65,40.65,40.65,40.65,40.65,40.65,40.65,40.65,40.65,40.65,40.65,40.65,40.65,40.65,40.65
40,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1.0,1.99,2.97,3.95,4.92,5.88,6.84,7.79,8.73,9.67,10.6,11.52,12.43,13.34,14.24,15.13,16.01,16.89,17.76,18.62,19.47,20.31,21.14,21.96,22.78,23.58,24.37,25.15,25.92,26.67,27.41,28.14,28.86,29.56,30.25,30.92,31.57,32.21,32.83,33.42,34.0,34.55,35.08,35.59,36.07,36.52,36.95,37.34,37.71,38.04,38.34,38.61,38.85,39.05,39.23,39.38,39.49,39.59,39.66,39.71,39.75,39.78,39.8,39.81,39.81,39.82,39.82,39.82,39.82,39.82,39.82,39.82,39.82,39.82,39.82,39.82,39.82,39.82,39.82,39.82,39.82,39.82,39.82,39.82,39.82
41,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1.0,1.99,2.97,3.95,4.92,5.88,6.84,7.78,8.73,9.66,10.59,11.51,12.42,13.33,14.22,15.11,15.99,16.87,17.73,18.59,19.43,20.27,21.1,21.91,22.72,23.51,24.3,25.07,25.83,26.58,27.31,28.03,28.73,29.42,30.1,30.75,31.39,32.01,32.61,33.18,33.74,34.27,34.78,35.26,35.71,36.13,36.53,36.89,37.22,37.52,37.79,38.03,38.23,38.41,38.55,38.67,38.76,38.83,38.88,38.92,38.95,38.96,38.97,38.98,38.98,38.98,38.99,38.99,38.99,38.99,38.99,38.99,38.99,38.99,38.99,38.99,38.99,38.99,38.99,38.99,38.99,38.99,38.99,38.99
42,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1.0,1.99,2.97,3.95,4.92,5.88,6.83,7.78,8.72,9.65,10.58,11.5,12.41,13.31,14.21,15.09,15.97,16.84,17.7,18.55,19.4,20.23,21.05,21.86,22.66,23.44,24.22,24.98,25.73,26.47,27.19,27.9,28.59,29.27,29.93,30.57,31.19,31.79,32.37,32.92,33.46,33.96,34.44,34.9,35.32,35.71,36.08,36.41,36.71,36.97,37.21,37.41,37.58,37.72,37.84,37.93,38.0,38.05,38.09,38.11,38.13,38.14,38.14,38.15,38.15,38.15,38.15,38.15,38.15,38.15,38.15,38.15,38.15,38.15,38.15,38.15,38.15,38.15,38.15,38.15,38.15,38.15,38.15
43,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1.0,1.99,2.97,3.94,4.91,5.87,6.83,7.78,8.72,9.65,10.57,11.49,12.4,13.3,14.19,15.07,15.95,16.81,17.67,18.52,19.35,20.18,20.99,21.8,22.59,23.37,24.14,24.89,25.63,26.36,27.07,27.76,28.44,29.1,29.75,30.37,30.97,31.55,32.11,32.64,33.15,33.63,34.08,34.51,34.9,35.26,35.59,35.89,36.15,36.38,36.58,36.75,36.9,37.01,37.1,37.17,37.22,37.25,37.28,37.29,37.3,37.31,37.31,37.31,37.31,37.31,37.32,37.32,37.32,37.32,37.32,37.32,37.32,37.32,37.32,37.32,37.32,37.32,37.32,37.32,37.32,37.32
44,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1.0,1.99,2.97,3.94,4.91,5.87,6.83,7.77,8.71,9.64,10.56,11.48,12.38,13.28,14.17,15.05,15.92,16.78,17.64,18.48,19.31,20.13,20.94,21.73,22.52,23.29,24.05,24.79,25.52,26.24,26.93,27.61,28.28,28.92,29.55,30.15,30.73,31.29,31.83,32.33,32.82,33.27,33.69,34.08,34.44,34.77,35.07,35.33,35.56,35.76,35.93,36.07,36.18,36.27,36.33,36.38,36.42,36.44,36.46,36.47,36.47,36.48,36.48,36.48,36.48,36.48,36.48,36.48,36.48,36.48,36.48,36.48,36.48,36.48,36.48,36.48,36.48,36.48,36.48,36.48,36.48
45,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1.0,1.99,2.97,3.94,4.91,5.87,6.82,7.77,8.7,9.63,10.55,11.47,12.37,13.27,14.15,15.03,15.9,16.75,17.6,18.43,19.26,20.07,20.87,21.66,22.44,23.2,23.95,24.68,25.4,26.1,26.78,27.45,28.1,28.72,29.33,29.91,30.47,31.01,31.52,32.0,32.45,32.87,33.27,33.62,33.95,34.25,34.51,34.74,34.93,35.1,35.24,35.35,35.43,35.5,35.55,35.58,35.61,35.62,35.63,35.64,35.64,35.64,35.64,35.64,35.64,35.64,35.64,35.64,35.64,35.64,35.64,35.64,35.64,35.64,35.64,35.64,35.64,35.64,35.64,35.64
46,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1.0,1.99,2.97,3.94,4.91,5.87,6.82,7.76,8.7,9.62,10.54,11.45,12.35,13.25,14.13,15.0,15.86,16.72,17.56,18.39,19.2,20.01,20.8,21.58,22.35,23.1,23.84,24.56,25.26,25.95,26.62,27.27,27.9,28.51,29.09,29.65,30.19,30.7,31.18,31.63,32.06,32.45,32.81,33.13,33.42,33.68,33.91,34.11,34.27,34.41,34.51,34.6,34.66,34.71,34.75,34.77,34.78,34.79,34.8,34.8,34.8,34.8,34.8,34.8,34.8,34.8,34.8,34.8,34.8,34.8,34.8,34.8,34.8,34.8,34.8,34.8,34.8,34.8,34.8
47,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1.0,1.99,2.97,3.94,4.91,5.86,6.81,7.76,8.69,9.61,10.53,11.44,12.34,13.23,14.1,14.97,15.83,16.68,17.51,18.33,19.14,19.94,20.73,21.5,22.25,22.99,23.72,24.43,25.12,25.79,26.44,27.07,27.68,28.27,28.83,29.37,29.88,30.36,30.81,31.24,31.63,31.98,32.31,32.6,32.86,33.08,33.28,33.44,33.57,33.68,33.76,33.83,33.88,33.91,33.93,33.94,33.95,33.96,33.96,33.96,33.96,33.96,33.96,33.96,33.96,33.96,33.96,33.96,33.96,33.96,33.96,33.96,33.96,33.96,33.96,33.96,33.96,33.96
48,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1.0,1.98,2.97,3.94,4.9,5.86,6.81,7.75,8.68,9.6,10.52,11.42,12.32,13.2,14.08,14.94,15.79,16.63,17.46,18.28,19.08,19.87,20.64,21.4,22.15,22.88,23.59,24.28,24.96,25.61,26.24,26.86,27.44,28.01,28.55,29.06,29.54,29.99,30.42,30.8,31.16,31.48,31.77,32.03,32.26,32.45,32.61,32.74,32.85,32.93,32.99,33.04,33.07,33.09,33.1,33.11,33.12,33.12,33.12,33.12,33.12,33.12,33.12,33.12,33.12,33.12,33.12,33.12,33.12,33.12,33.12,33.12,33.12,33.12,33.12,33.12,33.12
49,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1.0,1.98,2.96,3.94,4.9,5.86,6.8,7.74,8.67,9.59,10.5,11.41,12.3,13.18,14.05,14.9,15.75,16.58,17.4,18.21,19.0,19.78,20.55,21.3,22.03,22.75,23.44,24.12,24.78,25.41,26.03,26.62,27.18,27.72,28.24,28.72,29.17,29.59,29.98,30.34,30.66,30.95,31.2,31.43,31.62,31.77,31.9,32.01,32.09,32.15,32.2,32.23,32.25,32.26,32.27,32.28,32.28,32.28,32.28,32.28,32.28,32.28,32.28,32.28,32.28,32.28,32.28,32.28,32.28,32.28,32.28,32.28,32.28,32.28,32.28,32.28
50,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1.0,1.98,2.96,3.94,4.9,5.85,6.8,7.74,8.66,9.58,10.49,11.39,12.27,13.15,14.01,14.86,15.7,16.53,17.34,18.14,18.92,19.69,20.45,21.18,21.9,22.6,23.28,23.94,24.58,25.2,25.79,26.36,26.9,27.41,27.89,28.35,28.77,29.16,29.51,29.83,30.12,30.37,30.59,30.78,30.94,31.07,31.17,31.25,31.31,31.36,31.39,31.41,31.42,31.43,31.43,31.43,31.44,31.44,31.44,31.44,31.44,31.44,31.44,31.44,31.44,31.44,31.44,31.44,31.44,31.44,31.44,31.44,31.44,31.44,31.44
51,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1.0,1.98,2.96,3.93,4.9,5.85,6.79,7.73,8.65,9.57,10.47,11.36,12.24,13.11,13.97,14.82,15.65,16.47,17.27,18.06,18.83,19.59,20.33,21.05,21.76,22.44,23.11,23.75,24.37,24.96,25.53,26.07,26.59,27.07,27.52,27.94,28.33,28.69,29.01,29.29,29.54,29.76,29.95,30.1,30.23,30.33,30.41,30.47,30.51,30.54,30.56,30.58,30.58,30.59,30.59,30.59,30.59,30.59,30.59,30.59,30.59,30.59,30.59,30.59,30.59,30.59,30.59,30.59,30.59,30.59,30.59,30.59,30.59,30.59
52,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1.0,1.98,2.96,3.93,4.89,5.84,6.79,7.72,8.64,9.55,10.45,11.34,12.21,13.08,13.93,14.76,15.59,16.4,17.19,17.97,18.73,19.48,20.21,20.91,21.6,22.27,22.91,23.53,24.13,24.7,25.24,25.76,26.24,26.7,27.12,27.51,27.86,28.18,28.46,28.71,28.93,29.11,29.27,29.39,29.49,29.57,29.63,29.67,29.7,29.72,29.73,29.74,29.74,29.75,29.75,29.75,29.75,29.75,29.75,29.75,29.75,29.75,29.75,29.75,29.75,29.75,29.75,29.75,29.75,29.75,29.75,29.75,29.75
53,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1.0,1.98,2.96,3.93,4.89,5.84,6.78,7.71,8.62,9.53,10.42,11.31,12.18,13.03,13.88,14.71,15.52,16.32,17.11,17.87,18.62,19.35,20.07,20.76,21.43,22.08,22.7,23.3,23.87,24.42,24.93,25.42,25.87,26.29,26.68,27.03,27.35,27.63,27.88,28.1,28.28,28.43,28.56,28.66,28.73,28.79,28.83,28.86,28.88,28.89,28.9,28.9,28.9,28.9,28.9,28.9,28.9,28.9,28.9,28.9,28.9,28.9,28.9,28.9,28.9,28.9,28.9,28.9,28.9,28.9,28.9,28.9
54,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1.0,1.98,2.96,3.93,4.88,5.83,6.77,7.69,8.61,9.51,10.4,11.27,12.14,12.99,13.82,14.64,15.45,16.24,17.01,17.77,18.5,19.22,19.91,20.59,21.24,21.86,22.47,23.04,23.59,24.1,24.59,25.05,25.47,25.85,26.21,26.52,26.8,27.05,27.27,27.45,27.6,27.72,27.82,27.89,27.95,27.99,28.02,28.03,28.05,28.05,28.06,28.06,28.06,28.06,28.06,28.06,28.06,28.06,28.06,28.06,28.06,28.06,28.06,28.06,28.06,28.06,28.06,28.06,28.06,28.06,28.06
55,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1.0,1.98,2.96,3.92,4.88,5.82,6.76,7.68,8.59,9.48,10.37,11.24,12.1,12.94,13.76,14.58,15.37,16.15,16.91,17.65,18.37,19.07,19.75,20.4,21.03,21.63,22.21,22.76,23.28,23.77,24.22,24.64,25.03,25.38,25.7,25.98,26.22,26.44,26.61,26.76,26.88,26.98,27.05,27.11,27.15,27.17,27.19,27.2,27.21,27.22,27.22,27.22,27.22,27.22,27.22,27.22,27.22,27.22,27.22,27.22,27.22,27.22,27.22,27.22,27.22,27.22,27.22,27.22,27.22,27.22
56,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1.0,1.98,2.96,3.92,4.87,5.81,6.74,7.66,8.57,9.46,10.34,11.2,12.05,12.88,13.7,14.5,15.28,16.05,16.79,17.52,18.22,18.91,19.56,20.2,20.8,21.38,21.93,22.45,22.94,23.4,23.82,24.21,24.56,24.87,25.15,25.4,25.61,25.79,25.93,26.05,26.15,26.22,26.27,26.31,26.34,26.35,26.37,26.37,26.38,26.38,26.38,26.38,26.38,26.38,26.38,26.38,26.38,26.38,26.38,26.38,26.38,26.38,26.38,26.38,26.38,26.38,26.38,26.38,26.38
