0.9950
0.9901
0.9851
0.9802
0.9754
0.9705
0.9657
0.9609
0.9561
0.9513
0.9466
0.9419
0.9372
0.9326
0.9279
0.9233
0.9187
0.9141
0.9096
0.9051
0.9006
0.8961
0.8916
0.8872
0.8828
0.8784
0.8740
0.8697
0.8653
0.8610
0.8567
0.8525
0.8482
0.8440
0.8398
0.8356
0.8315
0.8274
0.8232
0.8191
0.8151
0.8110
0.8070
0.8030
0.7990
0.7950
0.7910
0.7871
0.7832
0.7793
0.7754
0.7716
0.7677
0.7639
0.7601
0.7563
0.7525
0.7488
0.7451
0.7414
0.7377
0.7340
0.7304
0.7267
0.7231
0.7195
0.7159
0.7124
0.7088
0.7053
0.7018
0.6983
0.6948
0.6914
0.6879
0.6845
0.6811
0.6777
0.6743
0.6710
