Age at date of trial,1.0,2.0,3.0,4.0,5.0,6.0,7.0,8.0,9.0,10.0,11.0,12.0,13.0,14.0,15.0,16.0,17.0,18.0,19.0,20.0,21.0,22.0,23.0,24.0,25.0,26.0,27.0,28.0,29.0,30.0,31.0,32.0,33.0,34.0,35.0,36.0,37.0,38.0,39.0,40.0,41.0,42.0,43.0,44.0,45.0,46.0,47.0,48.0,49.0,50.0,51.0,52.0,53.0,54.0,55.0,56.0,57.0,58.0,59.0,60.0,61.0,62.0,63.0,64.0,65.0,66.0,67.0,68.0,69.0,70.0,71.0,72.0,73.0,74.0,75.0,76.0,77.0,78.0,79.0,80.0,81.0,82.0,83.0,84.0,85.0,86.0,87.0,88.0,89.0,90.0,91.0,92.0,93.0,94.0,95.0,96.0,97.0,98.0,99.0,100.0,101.0,102.0,103.0,104.0,105.0,106.0,107.0,108.0,109.0,110.0,111.0,112.0,113.0,114.0,115.0,116.0,117.0,118.0,119.0,120.0,121.0,122.0,123.0,124.0,125.0
9,,,,,,,,,,1.0,1.99,2.98,3.96,4.94,5.91,6.88,7.84,8.8,9.75,10.7,11.64,12.58,13.52,14.44,15.37,16.29,17.2,18.11,19.02,19.92,20.81,21.71,22.59,23.47,24.35,25.22,26.09,26.95,27.81,28.66,29.51,30.36,31.2,32.03,32.86,33.68,34.5,35.32,36.13,36.93,37.73,38.53,39.32,40.1,40.88,41.66,42.43,43.19,43.95,44.71,45.45,46.2,46.93,47.66,48.39,49.11,49.82,50.52,51.22,51.91,52.6,53.27,53.94,54.6,55.25,55.9,56.53,57.15,57.77,58.37,58.96,59.53,60.09,60.64,61.17,61.68,62.18,62.65,63.1,63.53,63.93,64.31,64.66,64.98,65.26,65.52,65.73,65.92,66.07,66.2,66.29,66.36,66.41,66.44,66.47,66.48,66.49,66.49,66.49,66.49,66.49,66.49,66.49,66.49,66.49,66.49,66.49,66.49,66.49,66.49,66.49,66.49,66.49,66.49,66.49
10,,,,,,,,,,,1.0,1.99,2.98,3.96,4.94,5.91,6.88,7.84,8.8,9.75,10.7,11.64,12.58,13.51,14.44,15.37,16.29,17.2,18.11,19.02,19.92,20.81,21.7,22.59,23.47,24.35,25.22,26.09,26.95,27.81,28.66,29.51,30.35,31.19,32.02,32.85,33.67,34.49,35.31,36.12,36.92,37.72,38.51,39.3,40.09,40.86,41.64,42.41,43.17,43.93,44.68,45.42,46.16,46.9,47.62,48.34,49.06,49.77,50.47,51.16,51.85,52.53,53.2,53.86,54.52,55.16,55.8,56.42,57.04,57.64,58.23,58.81,59.37,59.92,60.45,60.97,61.46,61.93,62.39,62.81,63.22,63.59,63.94,64.26,64.54,64.79,65.01,65.19,65.35,65.47,65.56,65.63,65.68,65.71,65.73,65.75,65.75,65.76,65.76,65.76,65.76,65.76,65.76,65.76,65.76,65.76,65.76,65.76,65.76,65.76,65.76,65.76,65.76,65.76,65.76
11,,,,,,,,,,,,1.0,1.99,2.98,3.96,4.94,5.91,6.88,7.84,8.8,9.75,10.7,11.64,12.58,13.51,14.44,15.37,16.29,17.2,18.11,19.01,19.91,20.81,21.7,22.59,23.47,24.34,25.21,26.08,26.94,27.8,28.65,29.5,30.34,31.18,32.01,32.84,33.66,34.48,35.29,36.1,36.9,37.7,38.49,39.28,40.06,40.84,41.61,42.38,43.14,43.9,44.64,45.39,46.12,46.86,47.58,48.3,49.01,49.71,50.41,51.1,51.78,52.46,53.12,53.78,54.43,55.06,55.69,56.31,56.91,57.51,58.08,58.65,59.2,59.73,60.24,60.74,61.21,61.67,62.09,62.5,62.87,63.22,63.53,63.82,64.07,64.28,64.46,64.61,64.73,64.83,64.9,64.94,64.98,65.0,65.01,65.02,65.02,65.02,65.02,65.02,65.02,65.02,65.02,65.02,65.02,65.02,65.02,65.02,65.02,65.02,65.02,65.02,65.02,65.02
12,,,,,,,,,,,,,1.0,1.99,2.98,3.96,4.94,5.91,6.88,7.84,8.8,9.75,10.7,11.64,12.58,13.51,14.44,15.36,16.28,17.2,18.11,19.01,19.91,20.81,21.7,22.58,23.46,24.34,25.21,26.07,26.94,27.79,28.64,29.49,30.33,31.17,32.0,32.83,33.65,34.47,35.28,36.09,36.89,37.68,38.48,39.26,40.04,40.82,41.59,42.35,43.11,43.86,44.61,45.35,46.08,46.81,47.53,48.25,48.95,49.65,50.35,51.03,51.71,52.38,53.04,53.69,54.33,54.96,55.57,56.18,56.77,57.35,57.92,58.47,59.0,59.52,60.02,60.49,60.94,61.37,61.77,62.15,62.49,62.81,63.09,63.34,63.55,63.73,63.88,64.0,64.09,64.16,64.2,64.24,64.26,64.27,64.28,64.28,64.28,64.28,64.28,64.28,64.28,64.28,64.28,64.28,64.28,64.28,64.28,64.28,64.28,64.28,64.28,64.28,64.28
13,,,,,,,,,,,,,,1.0,1.99,2.98,3.96,4.94,5.91,6.88,7.84,8.8,9.75,10.7,11.64,12.58,13.51,14.44,15.36,16.28,17.2,18.1,19.01,19.91,20.8,21.69,22.58,23.46,24.33,25.2,26.07,26.93,27.79,28.64,29.48,30.32,31.16,31.99,32.82,33.64,34.45,35.26,36.07,36.87,37.66,38.45,39.24,40.02,40.79,41.56,42.32,43.08,43.83,44.57,45.31,46.04,46.76,47.48,48.19,48.89,49.59,50.28,50.96,51.63,52.29,52.94,53.58,54.22,54.84,55.44,56.04,56.62,57.19,57.74,58.27,58.79,59.29,59.76,60.21,60.64,61.04,61.42,61.76,62.07,62.35,62.6,62.81,62.99,63.14,63.26,63.35,63.41,63.46,63.49,63.51,63.52,63.53,63.53,63.54,63.54,63.54,63.54,63.54,63.54,63.54,63.54,63.54,63.54,63.54,63.54,63.54,63.54,63.54,63.54,63.54
14,,,,,,,,,,,,,,,1.0,1.99,2.98,3.96,4.94,5.91,6.88,7.84,8.8,9.75,10.7,11.64,12.58,13.51,14.44,15.36,16.28,17.19,18.1,19.01,19.91,20.8,21.69,22.57,23.45,24.33,25.2,26.06,26.92,27.78,28.63,29.47,30.31,31.15,31.98,32.8,33.62,34.44,35.25,36.05,36.85,37.64,38.43,39.21,39.99,40.76,41.53,42.29,43.04,43.79,44.53,45.26,45.99,46.71,47.42,48.13,48.83,49.52,50.2,50.87,51.54,52.19,52.84,53.47,54.09,54.7,55.3,55.89,56.45,57.01,57.54,58.06,58.56,59.03,59.48,59.91,60.31,60.68,61.03,61.34,61.62,61.86,62.07,62.25,62.4,62.51,62.6,62.67,62.71,62.74,62.76,62.78,62.78,62.78,62.79,62.79,62.79,62.79,62.79,62.79,62.79,62.79,62.79,62.79,62.79,62.79,62.79,62.79,62.79,62.79,62.79
15,,,,,,,,,,,,,,,,1.0,1.99,2.98,3.96,4.94,5.91,6.88,7.84,8.8,9.75,10.7,11.64,12.58,13.51,14.44,15.36,16.28,17.19,18.1,19.0,19.9,20.8,21.69,22.57,23.45,24.32,25.19,26.06,26.91,27.77,28.62,29.46,30.3,31.14,31.96,32.79,33.61,34.42,35.23,36.03,36.83,37.62,38.41,39.19,39.96,40.73,41.49,42.25,43.0,43.75,44.48,45.21,45.94,46.65,47.36,48.06,48.76,49.44,50.12,50.79,51.44,52.09,52.73,53.35,53.96,54.56,55.15,55.72,56.27,56.81,57.32,57.82,58.3,58.75,59.17,59.58,59.95,60.29,60.6,60.88,61.12,61.33,61.51,61.65,61.77,61.85,61.92,61.96,61.99,62.01,62.02,62.03,62.03,62.03,62.04,62.04,62.04,62.04,62.04,62.04,62.04,62.04,62.04,62.04,62.04,62.04,62.04,62.04,62.04,62.04
16,,,,,,,,,,,,,,,,,1.0,1.99,2.98,3.96,4.94,5.91,6.88,7.84,8.8,9.75,10.7,11.64,12.58,13.51,14.44,15.36,16.28,17.19,18.1,19.0,19.9,20.79,21.68,22.56,23.44,24.32,25.18,26.05,26.91,27.76,28.61,29.45,30.29,31.12,31.95,32.77,33.59,34.4,35.21,36.01,36.81,37.6,38.38,39.16,39.93,40.7,41.46,42.21,42.96,43.7,44.43,45.16,45.88,46.59,47.3,47.99,48.68,49.36,50.03,50.69,51.34,51.98,52.6,53.22,53.82,54.4,54.97,55.53,56.07,56.59,57.08,57.56,58.01,58.44,58.84,59.21,59.55,59.86,60.13,60.38,60.58,60.76,60.9,61.01,61.1,61.16,61.21,61.24,61.26,61.27,61.27,61.28,61.28,61.28,61.28,61.28,61.28,61.28,61.28,61.28,61.28,61.28,61.28,61.28,61.28,61.28,61.28,61.28,61.28
17,,,,,,,,,,,,,,,,,,1.0,1.99,2.98,3.96,4.94,5.91,6.88,7.84,8.79,9.75,10.69,11.64,12.57,13.51,14.43,15.36,16.27,17.19,18.1,19.0,19.9,20.79,21.68,22.56,23.44,24.31,25.18,26.04,26.9,27.75,28.6,29.44,30.28,31.11,31.94,32.76,33.57,34.38,35.19,35.99,36.78,37.57,38.35,39.13,39.9,40.66,41.42,42.17,42.92,43.65,44.38,45.1,45.82,46.53,47.23,47.92,48.6,49.27,49.93,50.58,51.22,51.85,52.47,53.07,53.66,54.23,54.79,55.32,55.84,56.34,56.82,57.27,57.7,58.09,58.47,58.81,59.11,59.39,59.63,59.83,60.01,60.15,60.26,60.35,60.41,60.45,60.48,60.5,60.51,60.52,60.52,60.52,60.52,60.52,60.52,60.52,60.52,60.52,60.52,60.52,60.52,60.52,60.52,60.52,60.52,60.52,60.52,60.52
18,,,,,,,,,,,,,,,,,,,1.0,1.99,2.98,3.96,4.94,5.91,6.88,7.84,8.79,9.75,10.69,11.64,12.57,13.51,14.43,15.36,16.27,17.19,18.09,18.99,19.89,20.78,21.67,22.55,23.43,24.3,25.17,26.03,26.89,27.74,28.59,29.43,30.27,31.1,31.92,32.74,33.56,34.36,35.17,35.97,36.76,37.54,38.32,39.1,39.86,40.62,41.38,42.13,42.87,43.6,44.33,45.04,45.75,46.46,47.15,47.83,48.51,49.17,49.82,50.47,51.1,51.72,52.32,52.91,53.48,54.04,54.58,55.1,55.6,56.07,56.52,56.95,57.35,57.72,58.06,58.36,58.64,58.88,59.08,59.25,59.39,59.5,59.59,59.65,59.69,59.72,59.74,59.75,59.75,59.76,59.76,59.76,59.76,59.76,59.76,59.76,59.76,59.76,59.76,59.76,59.76,59.76,59.76,59.76,59.76,59.76,59.76
