age,-2.0,-1.75,-1.5,-1.0,-0.75,-0.5,-0.25,0.0,0.5,1.0,1.5,2.0,2.5,3.0
16,94.38,87.2,80.7,69.47,64.62,60.21,56.2,52.54,46.15,40.81,36.32,32.52,29.29,26.53
17,91.48,84.65,78.47,67.76,63.12,58.9,55.05,51.53,45.37,40.21,35.85,32.15,29.01,26.31
18,88.63,82.16,76.28,66.07,61.64,57.59,53.9,50.52,44.59,39.6,35.38,31.78,28.72,26.09
19,85.85,79.71,74.13,64.41,60.17,56.3,52.76,49.51,43.81,38.99,34.9,31.41,28.42,25.85
20,83.12,77.31,72.01,62.76,58.72,55.01,51.62,48.51,43.02,38.37,34.41,31.03,28.12,25.61
21,80.46,74.96,69.93,61.13,57.27,53.74,50.49,47.51,42.23,37.75,33.92,30.64,27.81,25.37
22,77.85,72.65,67.88,59.52,55.84,52.47,49.36,46.51,41.44,37.12,33.42,30.24,27.5,25.12
23,75.29,70.38,65.87,57.92,54.43,51.21,48.24,45.51,40.65,36.49,32.92,29.84,27.18,24.86
24,72.79,68.15,63.88,56.35,53.02,49.95,47.12,44.5,39.85,35.85,32.41,29.43,26.85,24.59
25,70.34,65.96,61.92,54.78,51.62,48.7,46.0,43.5,39.05,35.21,31.89,29.01,26.51,24.32
26,67.93,63.8,60.0,53.24,50.24,47.46,44.89,42.5,38.24,34.56,31.36,28.59,26.16,24.04
27,65.58,61.69,58.1,51.71,48.86,46.23,43.78,41.51,37.43,33.9,30.83,28.15,25.81,23.75
28,63.27,59.62,56.24,50.2,47.5,45.0,42.67,40.51,36.62,33.24,30.29,27.71,25.44,23.45
29,61.02,57.59,54.4,48.7,46.15,43.78,41.57,39.51,35.8,32.57,29.74,27.26,25.07,23.14
30,58.81,55.59,52.6,47.23,44.81,42.57,40.47,38.52,34.98,31.89,29.18,26.8,24.69,22.83
31,56.65,53.63,50.82,45.76,43.49,41.36,39.38,37.52,34.16,31.21,28.62,26.33,24.3,22.51
32,54.53,51.71,49.08,44.32,42.17,40.17,38.29,36.53,33.34,30.53,28.05,25.85,23.91,22.17
33,52.46,49.82,47.36,42.89,40.87,38.98,37.21,35.54,32.51,29.84,27.47,25.37,23.5,21.83
34,50.44,47.97,45.67,41.48,39.58,37.8,36.13,34.55,31.69,29.15,26.89,24.88,23.09,21.48
35,48.45,46.16,44.0,40.09,38.3,36.63,35.05,33.57,30.86,28.44,26.3,24.38,22.66,21.12
36,46.51,44.38,42.37,38.71,37.04,35.46,33.98,32.58,30.02,27.74,25.7,23.87,22.23,20.75
37,44.62,42.63,40.76,37.35,35.78,34.31,32.92,31.6,29.19,27.03,25.09,23.35,21.79,20.38
38,42.76,40.92,39.18,36.0,34.54,33.16,31.86,30.62,28.35,26.31,24.48,22.83,21.34,19.99
39,40.94,39.24,37.63,34.67,33.31,32.02,30.8,29.65,27.51,25.59,23.86,22.29,20.88,19.59
40,39.17,37.59,36.1,33.36,32.09,30.89,29.75,28.67,26.67,24.86,23.23,21.75,20.41,19.18
41,37.43,35.98,34.6,32.06,30.88,29.77,28.71,27.7,25.83,24.13,22.6,21.2,19.92,18.76
42,35.73,34.39,33.13,30.78,29.69,28.65,27.67,26.73,24.98,23.4,21.95,20.64,19.43,18.33
43,34.06,32.84,31.67,29.51,28.51,27.55,26.63,25.76,24.14,22.66,21.3,20.07,18.93,17.89
44,32.43,31.31,30.25,28.26,27.33,26.45,25.6,24.8,23.29,21.91,20.65,19.49,18.42,17.44
45,30.84,29.82,28.84,27.02,26.17,25.36,24.58,23.83,22.44,21.16,19.98,18.9,17.9,16.98
46,29.28,28.35,27.46,25.8,25.02,24.27,23.56,22.87,21.58,20.4,19.3,18.3,17.36,16.5
47,27.75,26.91,26.1,24.59,23.88,23.2,22.54,21.91,20.73,19.63,18.62,17.69,16.82,16.01
48,26.26,25.5,24.77,23.39,22.75,22.13,21.53,20.95,19.87,18.86,17.93,17.06,16.26,15.51
49,24.79,24.11,23.45,22.21,21.63,21.06,20.52,19.99,19.0,18.08,17.23,16.43,15.69,14.99
50,23.36,22.75,22.16,21.04,20.51,20.0,19.51,19.04,18.14,17.3,16.52,15.79,15.1,14.46
51,21.95,21.41,20.88,19.88,19.41,18.95,18.51,18.08,17.27,16.51,15.8,15.13,14.5,13.92
52,20.58,20.1,19.63,18.74,18.32,17.91,17.51,17.13,16.4,15.71,15.07,14.46,13.89,13.36
53,19.23,18.81,18.39,17.61,17.23,16.87,16.52,16.18,15.52,14.91,14.33,13.78,13.27,12.78
54,17.91,17.54,17.18,16.49,16.16,15.84,15.53,15.22,14.64,14.1,13.58,13.09,12.63,12.19
55,16.62,16.3,15.99,15.38,15.09,14.81,14.54,14.27,13.76,13.28,12.82,12.39,11.97,11.58
56,15.36,15.08,14.81,14.29,14.04,13.8,13.56,13.33,12.88,12.46,12.06,11.67,11.31,10.96
57,14.12,13.89,13.66,13.21,13.0,12.79,12.58,12.38,12.0,11.63,11.28,10.94,10.62,10.32
58,12.91,12.72,12.52,12.14,11.96,11.78,11.61,11.44,11.11,10.79,10.49,10.2,9.93,9.66
59,11.73,11.57,11.4,11.09,10.94,10.79,10.64,10.5,10.22,9.95,9.7,9.45,9.22,8.99
60,10.57,10.44,10.3,10.05,9.92,9.8,9.68,9.56,9.33,9.11,8.89,8.69,8.49,8.3
61,9.44,9.33,9.22,9.01,8.91,8.81,8.71,8.62,8.43,8.25,8.07,7.91,7.74,7.58
