age,-2.0,-1.75,-1.5,-1.0,-0.75,-0.5,-0.25,0.0,0.5,1.0,1.5,2.0,2.5,3.0
16,70.09,65.78,61.81,54.76,51.63,48.74,46.07,43.59,39.16,35.34,32.03,29.16,26.65,24.46
17,67.69,63.63,59.89,53.22,50.25,47.5,44.95,42.59,38.35,34.69,31.5,28.73,26.31,24.18
18,65.35,61.53,57.99,51.69,48.88,46.27,43.84,41.59,37.54,34.03,30.97,28.3,25.95,23.89
19,63.05,59.46,56.13,50.18,47.52,45.04,42.74,40.59,36.73,33.37,30.43,27.85,25.59,23.6
20,60.8,57.43,54.3,48.68,46.16,43.82,41.63,39.59,35.91,32.7,29.88,27.4,25.22,23.29
21,58.6,55.44,52.49,47.2,44.82,42.6,40.53,38.6,35.09,32.02,29.32,26.94,24.84,22.98
22,56.44,53.48,50.72,45.74,43.49,41.4,39.43,37.6,34.27,31.34,28.76,26.47,24.45,22.65
23,54.32,51.55,48.96,44.29,42.17,40.19,38.34,36.6,33.44,30.65,28.18,26.0,24.05,22.32
24,52.25,49.66,47.24,42.85,40.86,39.0,37.25,35.6,32.6,29.95,27.6,25.51,23.64,21.98
25,50.21,47.8,45.54,41.43,39.56,37.81,36.16,34.6,31.77,29.25,27.01,25.01,23.22,21.62
26,48.22,45.98,43.87,40.02,38.27,36.62,35.07,33.61,30.93,28.54,26.41,24.5,22.79,21.26
27,46.27,44.18,42.22,38.63,36.99,35.45,33.99,32.61,30.08,27.82,25.8,23.99,22.35,20.88
28,44.36,42.42,40.6,37.25,35.72,34.27,32.91,31.61,29.23,27.1,25.18,23.46,21.9,20.5
29,42.49,40.7,39.0,35.89,34.46,33.11,31.83,30.62,28.38,26.37,24.56,22.92,21.44,20.1
30,40.65,39.0,37.43,34.54,33.21,31.95,30.76,29.62,27.53,25.63,23.92,22.38,20.97,19.69
31,38.86,37.33,35.89,33.21,31.98,30.8,29.69,28.63,26.67,24.89,23.28,21.82,20.49,19.28
32,37.1,35.7,34.36,31.89,30.75,29.66,28.62,27.64,25.81,24.14,22.63,21.25,19.99,18.84
33,35.38,34.09,32.86,30.59,29.53,28.52,27.56,26.65,24.94,23.39,21.97,20.67,19.49,18.4
34,33.69,32.51,31.39,29.3,28.32,27.39,26.5,25.65,24.07,22.62,21.3,20.08,18.97,17.94
35,32.04,30.96,29.94,28.02,27.12,26.27,25.45,24.66,23.2,21.85,20.62,19.48,18.44,17.47
36,30.42,29.44,28.51,26.75,25.93,25.15,24.39,23.67,22.32,21.07,19.93,18.87,17.89,16.99
37,28.84,27.95,27.1,25.5,24.75,24.04,23.35,22.68,21.44,20.29,19.23,18.25,17.34,16.49
38,27.28,26.48,25.71,24.27,23.58,22.93,22.3,21.7,20.55,19.5,18.52,17.61,16.77,15.98
39,25.76,25.04,24.35,23.04,22.42,21.83,21.26,20.71,19.67,18.7,17.8,16.96,16.18,15.46
40,24.27,23.63,23.01,21.83,21.27,20.74,20.22,19.72,18.78,17.89,17.07,16.3,15.59,14.92
41,22.81,22.24,21.68,20.63,20.13,19.65,19.19,18.74,17.88,17.08,16.33,15.63,14.97,14.36
42,21.38,20.88,20.38,19.45,19.0,18.57,18.15,17.75,16.98,16.26,15.58,14.95,14.35,13.79
43,19.98,19.54,19.1,18.27,17.88,17.5,17.12,16.76,16.08,15.43,14.82,14.25,13.71,13.2
44,18.61,18.22,17.84,17.11,16.76,16.43,16.1,15.78,15.17,14.59,14.05,13.54,13.05,12.59
45,17.27,16.93,16.6,15.96,15.66,15.36,15.08,14.8,14.26,13.75,13.27,12.81,12.38,11.97
46,15.95,15.66,15.37,14.82,14.56,14.3,14.05,13.81,13.34,12.9,12.47,12.07,11.69,11.32
47,14.66,14.41,14.17,13.7,13.47,13.25,13.04,12.83,12.42,12.04,11.67,11.32,10.98,10.66
48,13.4,13.19,12.98,12.58,12.39,12.21,12.02,11.84,11.5,11.17,10.85,10.55,10.26,9.98
49,12.16,11.98,11.81,11.48,11.32,11.16,11.01,10.86,10.57,10.29,10.02,9.77,9.52,9.28
50,10.94,10.8,10.66,10.39,10.26,10.13,10.0,9.88,9.64,9.41,9.18,8.97,8.76,8.56
51,9.75,9.64,9.53,9.31,9.2,9.1,9.0,8.9,8.7,8.51,8.33,8.15,7.98,7.82
52,8.58,8.5,8.41,8.24,8.15,8.07,7.99,7.91,7.76,7.61,7.46,7.32,7.18,7.05
53,7.44,7.37,7.31,7.18,7.11,7.05,6.99,6.93,6.81,6.69,6.58,6.47,6.37,6.26
54,6.32,6.27,6.22,6.13,6.08,6.03,5.99,5.94,5.86,5.77,5.69,5.61,5.53,5.45
55,5.22,5.18,5.15,5.08,5.05,5.02,4.99,4.96,4.9,4.84,4.78,4.72,4.67,4.61
56,4.14,4.11,4.09,4.05,4.03,4.01,3.99,3.97,3.93,3.89,3.86,3.82,3.78,3.75
57,3.08,3.06,3.05,3.03,3.02,3.01,2.99,2.98,2.96,2.94,2.92,2.9,2.88,2.85
58,2.03,2.03,2.02,2.01,2.01,2.0,2.0,1.99,1.98,1.97,1.96,1.95,1.94,1.93
59,1.01,1.01,1.01,1.0,1.0,1.0,1.0,1.0,1.0,0.99,0.99,0.99,0.99,0.98
