age,-2.0,-1.75,-1.5,-1.0,-0.75,-0.5,-0.25,0.0,0.5,1.0,1.5,2.0,2.5,3.0
16,82.35,76.67,71.48,62.41,58.43,54.79,51.45,48.38,42.96,38.36,34.43,31.07,28.17,25.67
17,79.71,74.33,69.41,60.78,57.0,53.52,50.32,47.38,42.17,37.73,33.94,30.68,27.87,25.43
18,77.12,72.03,67.38,59.18,55.57,52.25,49.2,46.38,41.38,37.11,33.44,30.28,27.55,25.18
19,74.58,69.78,65.37,57.59,54.16,50.99,48.07,45.38,40.58,36.47,32.93,29.88,27.23,24.92
20,72.1,67.56,63.39,56.02,52.75,49.74,46.95,44.38,39.78,35.83,32.42,29.47,26.9,24.65
21,69.66,65.39,61.45,54.46,51.36,48.49,45.84,43.38,38.98,35.19,31.9,29.05,26.56,24.38
22,67.28,63.25,59.53,52.92,49.98,47.25,44.72,42.38,38.17,34.53,31.37,28.62,26.21,24.1
23,64.94,61.15,57.65,51.4,48.61,46.02,43.61,41.38,37.36,33.88,30.84,28.18,25.86,23.81
24,62.65,59.09,55.79,49.89,47.25,44.79,42.51,40.38,36.55,33.21,30.29,27.74,25.49,23.51
25,60.4,57.06,53.96,48.39,45.9,43.57,41.4,39.38,35.73,32.54,29.74,27.28,25.12,23.2
26,58.2,55.07,52.16,46.91,44.56,42.36,40.3,38.38,34.91,31.86,29.18,26.82,24.73,22.88
27,56.05,53.12,50.38,45.45,43.23,41.15,39.2,37.38,34.08,31.18,28.62,26.35,24.34,22.56
28,53.94,51.2,48.64,44.0,41.91,39.95,38.11,36.39,33.25,30.49,28.04,25.87,23.94,22.22
29,51.88,49.31,46.92,42.57,40.6,38.75,37.02,35.39,32.42,29.79,27.46,25.38,23.53,21.88
30,49.85,47.47,45.23,41.16,39.31,37.57,35.93,34.39,31.58,29.09,26.86,24.88,23.11,21.52
31,47.87,45.65,43.56,39.76,38.02,36.39,34.85,33.4,30.74,28.38,26.26,24.37,22.68,21.16
32,45.93,43.87,41.92,38.37,36.75,35.21,33.77,32.41,29.9,27.66,25.66,23.86,22.24,20.78
33,44.03,42.12,40.31,37.0,35.48,34.05,32.69,31.41,29.05,26.94,25.04,23.33,21.79,20.4
34,42.17,40.4,38.72,35.64,34.23,32.89,31.62,30.42,28.21,26.21,24.42,22.79,21.33,20.0
35,40.35,38.71,37.16,34.3,32.98,31.74,30.55,29.43,27.35,25.48,23.78,22.25,20.86,19.59
36,38.56,37.05,35.62,32.97,31.75,30.59,29.49,28.44,26.5,24.74,23.14,21.69,20.37,19.17
37,36.82,35.43,34.11,31.66,30.53,29.45,28.43,27.45,25.64,23.99,22.49,21.12,19.88,18.74
38,35.11,33.83,32.62,30.36,29.32,28.32,27.37,26.46,24.77,23.23,21.83,20.55,19.37,18.3
39,33.43,32.26,31.15,29.08,28.12,27.19,26.32,25.48,23.91,22.47,21.16,19.96,18.86,17.84
40,31.79,30.72,29.71,27.81,26.92,26.08,25.27,24.49,23.04,21.71,20.48,19.36,18.33,17.37
41,30.18,29.21,28.29,26.55,25.74,24.96,24.22,23.51,22.17,20.93,19.8,18.75,17.78,16.89
42,28.61,27.73,26.89,25.31,24.57,23.86,23.18,22.52,21.29,20.15,19.1,18.13,17.23,16.39
43,27.07,26.27,25.51,24.08,23.41,22.76,22.14,21.54,20.41,19.36,18.4,17.5,16.66,15.88
44,25.56,24.84,24.16,22.87,22.26,21.67,21.1,20.56,19.53,18.57,17.68,16.85,16.08,15.36
45,24.08,23.44,22.83,21.66,21.11,20.58,20.07,19.58,18.64,17.77,16.95,16.19,15.48,14.82
46,22.63,22.06,21.51,20.47,19.98,19.5,19.04,18.6,17.75,16.96,16.22,15.52,14.87,14.27
47,21.21,20.71,20.22,19.29,18.85,18.43,18.02,17.62,16.86,16.14,15.47,14.84,14.25,13.69
48,19.82,19.38,18.95,18.13,17.74,17.36,16.99,16.64,15.96,15.32,14.72,14.15,13.61,13.11
49,18.46,18.07,17.7,16.98,16.63,16.3,15.97,15.66,15.06,14.49,13.95,13.44,12.96,12.5
50,17.13,16.79,16.46,15.84,15.54,15.24,14.96,14.68,14.15,13.65,13.17,12.72,12.29,11.88
51,15.82,15.53,15.25,14.71,14.45,14.2,13.95,13.71,13.24,12.8,12.38,11.99,11.61,11.25
52,14.54,14.3,14.06,13.59,13.37,13.15,12.94,12.73,12.33,11.95,11.59,11.24,10.91,10.59
53,13.29,13.08,12.88,12.49,12.3,12.12,11.93,11.76,11.42,11.09,10.77,10.48,10.19,9.91
54,12.07,11.89,11.72,11.4,11.24,11.08,10.93,10.78,10.49,10.22,9.95,9.7,9.45,9.22
55,10.86,10.72,10.58,10.32,10.19,10.06,9.93,9.81,9.57,9.34,9.12,8.91,8.7,8.5
56,9.68,9.57,9.46,9.24,9.14,9.04,8.94,8.84,8.64,8.45,8.27,8.1,7.93,7.77
57,8.53,8.44,8.35,8.18,8.1,8.02,7.94,7.86,7.71,7.56,7.41,7.27,7.14,7.01
58,7.39,7.33,7.26,7.13,7.07,7.01,6.95,6.89,6.77,6.65,6.54,6.43,6.33,6.23
59,6.28,6.23,6.19,6.09,6.05,6.0,5.96,5.91,5.82,5.74,5.66,5.58,5.5,5.42
60,5.19,5.16,5.13,5.06,5.03,5.0,4.97,4.93,4.87,4.81,4.76,4.7,4.64,4.59
61,4.12,4.1,4.08,4.04,4.02,4.0,3.98,3.96,3.92,3.88,3.84,3.8,3.77,3.73
62,3.07,3.05,3.04,3.02,3.01,3.0,2.98,2.97,2.95,2.93,2.91,2.89,2.87,2.85
63,2.03,2.02,2.02,2.01,2.0,2.0,1.99,1.99,1.98,1.97,1.96,1.95,1.94,1.93
64,1.01,1.01,1.0,1.0,1.0,1.0,1.0,1.0,0.99,0.99,0.99,0.99,0.98,0.98
