age,-2.0,-1.75,-1.5,-1.0,-0.75,-0.5,-0.25,0.0,0.5,1.0,1.5,2.0,2.5,3.0
16,109.91,100.68,92.41,78.32,72.32,66.92,62.04,57.63,50.03,43.77,38.58,34.25,30.62,27.56
17,106.69,97.9,90.01,76.53,70.77,65.57,60.87,56.62,49.27,43.19,38.14,33.92,30.37,27.37
18,103.54,95.17,87.64,74.75,69.23,64.23,59.71,55.61,48.51,42.62,37.7,33.59,30.12,27.18
19,100.45,92.49,85.32,72.99,67.7,62.91,58.56,54.61,47.74,42.03,37.26,33.25,29.86,26.97
20,97.43,89.86,83.03,71.25,66.18,61.58,57.4,53.6,46.97,41.44,36.81,32.9,29.59,26.77
21,94.47,87.28,80.77,69.53,64.68,60.27,56.25,52.59,46.2,40.85,36.35,32.55,29.32,26.56
22,91.57,84.74,78.55,67.83,63.19,58.96,55.1,51.58,45.42,40.25,35.89,32.19,29.04,26.34
23,88.72,82.25,76.36,66.14,61.71,57.66,53.96,50.58,44.64,39.64,35.41,31.82,28.75,26.11
24,85.94,79.8,74.21,64.48,60.24,56.36,52.82,49.57,43.86,39.03,34.94,31.44,28.45,25.88
25,83.21,77.39,72.09,62.82,58.78,55.07,51.68,48.56,43.07,38.41,34.45,31.06,28.15,25.64
26,80.54,75.03,70.0,61.19,57.33,53.79,50.54,47.56,42.28,37.79,33.96,30.67,27.84,25.4
27,77.92,72.71,67.94,59.57,55.9,52.52,49.41,46.55,41.48,37.16,33.46,30.27,27.53,25.14
28,75.35,70.43,65.92,57.97,54.47,51.25,48.28,45.55,40.68,36.52,32.95,29.87,27.2,24.88
29,72.84,68.2,63.93,56.39,53.06,49.99,47.16,44.54,39.88,35.88,32.44,29.46,26.87,24.62
30,70.39,66.0,61.97,54.83,51.66,48.74,46.04,43.54,39.08,35.24,31.92,29.04,26.53,24.34
31,67.98,63.85,60.04,53.28,50.28,47.5,44.92,42.54,38.27,34.58,31.39,28.61,26.18,24.06
32,65.62,61.74,58.15,51.75,48.9,46.26,43.81,41.54,37.46,33.93,30.85,28.17,25.83,23.77
33,63.32,59.66,56.28,50.24,47.54,45.03,42.71,40.54,36.65,33.26,30.31,27.73,25.47,23.47
34,61.06,57.63,54.44,48.74,46.19,43.81,41.6,39.54,35.83,32.6,29.76,27.28,25.09,23.16
35,58.85,55.63,52.63,47.26,44.85,42.6,40.5,38.55,35.01,31.92,29.21,26.82,24.71,22.85
36,56.68,53.67,50.85,45.8,43.52,41.39,39.41,37.55,34.19,31.24,28.64,26.35,24.33,22.53
37,54.56,51.74,49.11,44.35,42.2,40.2,38.32,36.56,33.37,30.56,28.07,25.88,23.93,22.19
38,52.49,49.85,47.38,42.92,40.9,39.01,37.23,35.57,32.54,29.86,27.5,25.39,23.52,21.85
39,50.46,48.0,45.69,41.5,39.61,37.82,36.15,34.58,31.71,29.17,26.91,24.9,23.11,21.5
40,48.47,46.18,44.02,40.11,38.32,36.65,35.07,33.59,30.88,28.46,26.32,24.4,22.68,21.14
41,46.53,44.39,42.39,38.72,37.05,35.48,34.0,32.6,30.04,27.76,25.72,23.89,22.25,20.77
42,44.62,42.64,40.77,37.36,35.79,34.32,32.93,31.62,29.2,27.04,25.11,23.37,21.8,20.39
43,42.76,40.92,39.19,36.01,34.55,33.17,31.87,30.63,28.36,26.32,24.49,22.84,21.35,20.0
44,40.94,39.23,37.63,34.67,33.31,32.02,30.8,29.65,27.52,25.6,23.87,22.3,20.89,19.6
45,39.15,37.58,36.09,33.35,32.08,30.89,29.75,28.67,26.67,24.87,23.23,21.75,20.41,19.19
46,37.4,35.95,34.58,32.04,30.87,29.76,28.7,27.69,25.82,24.13,22.59,21.2,19.93,18.77
47,35.69,34.36,33.1,30.75,29.67,28.63,27.65,26.71,24.97,23.39,21.94,20.63,19.43,18.33
48,34.02,32.8,31.64,29.48,28.47,27.52,26.61,25.74,24.12,22.64,21.29,20.05,18.92,17.89
49,32.38,31.26,30.2,28.22,27.29,26.41,25.57,24.76,23.26,21.88,20.62,19.47,18.4,17.43
50,30.78,29.76,28.79,26.97,26.12,25.31,24.54,23.79,22.4,21.12,19.95,18.87,17.88,16.96
51,29.21,28.29,27.4,25.74,24.97,24.22,23.51,22.83,21.54,20.36,19.27,18.27,17.34,16.48
52,27.68,26.84,26.04,24.53,23.82,23.14,22.49,21.86,20.68,19.59,18.58,17.65,16.78,15.98
53,26.18,25.42,24.7,23.33,22.68,22.06,21.47,20.9,19.82,18.81,17.89,17.02,16.22,15.48
54,24.71,24.03,23.38,22.14,21.56,21.0,20.46,19.94,18.95,18.03,17.18,16.39,15.65,14.96
55,23.28,22.67,22.08,20.97,20.45,19.94,19.45,18.98,18.08,17.25,16.47,15.74,15.06,14.42
56,21.87,21.33,20.81,19.82,19.34,18.89,18.45,18.02,17.21,16.46,15.75,15.08,14.46,13.88
57,20.5,20.02,19.56,18.67,18.25,17.85,17.45,17.07,16.34,15.66,15.02,14.42,13.85,13.32
58,19.16,18.74,18.33,17.55,17.17,16.81,16.46,16.12,15.47,14.86,14.28,13.74,13.23,12.74
59,17.85,17.48,17.12,16.43,16.1,15.78,15.47,15.17,14.6,14.05,13.54,13.05,12.59,12.15
60,16.57,16.24,15.93,15.33,15.05,14.77,14.49,14.23,13.72,13.24,12.78,12.35,11.94,11.55
61,15.31,15.03,14.76,14.25,14.0,13.75,13.52,13.29,12.84,12.42,12.02,11.64,11.28,10.93
62,14.08,13.85,13.62,13.17,12.96,12.75,12.55,12.35,11.96,11.6,11.25,10.92,10.6,10.29
63,12.88,12.68,12.49,12.11,11.93,11.75,11.58,11.41,11.08,10.77,10.47,10.18,9.9,9.64
64,11.7,11.53,11.37,11.06,10.91,10.76,10.61,10.47,10.19,9.93,9.67,9.43,9.19,8.97
65,10.54,10.41,10.28,10.02,9.89,9.77,9.65,9.53,9.3,9.08,8.87,8.66,8.47,8.28
66,9.41,9.3,9.2,8.99,8.89,8.79,8.69,8.6,8.41,8.23,8.05,7.89,7.72,7.57
67,8.3,8.22,8.13,7.97,7.89,7.81,7.73,7.66,7.51,7.37,7.23,7.09,6.96,6.83
68,7.21,7.15,7.08,6.96,6.9,6.84,6.78,6.72,6.61,6.49,6.39,6.28,6.18,6.08
69,6.14,6.09,6.05,5.95,5.91,5.87,5.82,5.78,5.69,5.61,5.53,5.45,5.38,5.3
70,5.08,5.05,5.02,4.96,4.93,4.9,4.86,4.83,4.78,4.72,4.66,4.61,4.55,4.5
71,4.05,4.02,4.0,3.96,3.94,3.92,3.91,3.89,3.85,3.81,3.77,3.74,3.7,3.67
72,3.02,3.01,3.0,2.97,2.96,2.95,2.94,2.93,2.91,2.89,2.87,2.85,2.83,2.81
73,2.01,2.0,2.0,1.99,1.98,1.98,1.97,1.97,1.96,1.95,1.94,1.93,1.92,1.91
74,1.0,1.0,1.0,1.0,0.99,0.99,0.99,0.99,0.99,0.99,0.98,0.98,0.98,0.98
