age,-2.0,-1.75,-1.5,-1.0,-0.75,-0.5,-0.25,0.0,0.5,1.0,1.5,2.0,2.5,3.0
63,18.5,18.1,17.71,16.96,16.61,16.26,15.93,15.6,14.98,14.4,13.85,13.33,12.84,12.38
64,17.23,16.88,16.54,15.88,15.57,15.27,14.97,14.68,14.13,13.61,13.12,12.66,12.22,11.8
65,15.99,15.68,15.39,14.82,14.54,14.28,14.02,13.77,13.28,12.82,12.39,11.97,11.58,11.21
66,14.78,14.52,14.26,13.77,13.53,13.3,13.07,12.85,12.43,12.03,11.65,11.28,10.93,10.6
67,13.59,13.37,13.15,12.73,12.53,12.33,12.13,11.94,11.58,11.23,10.9,10.58,10.27,9.98
68,12.44,12.25,12.06,11.7,11.53,11.36,11.2,11.04,10.72,10.42,10.14,9.86,9.6,9.35
69,11.3,11.15,10.99,10.69,10.55,10.41,10.27,10.13,9.87,9.61,9.37,9.14,8.91,8.7
70,10.19,10.06,9.94,9.69,9.57,9.46,9.34,9.23,9.01,8.8,8.6,8.4,8.21,8.03
71,9.11,9.0,8.9,8.7,8.61,8.51,8.42,8.33,8.15,7.98,7.81,7.65,7.49,7.34
72,8.04,7.96,7.88,7.72,7.65,7.57,7.5,7.43,7.28,7.15,7.01,6.88,6.76,6.64
73,7.0,6.93,6.87,6.75,6.69,6.64,6.58,6.52,6.42,6.31,6.21,6.1,6.01,5.91
74,5.97,5.92,5.88,5.79,5.75,5.7,5.66,5.62,5.54,5.46,5.38,5.31,5.24,5.16
75,4.95,4.92,4.89,4.83,4.8,4.77,4.74,4.71,4.66,4.6,4.55,4.49,4.44,4.39
76,3.96,3.94,3.92,3.88,3.86,3.84,3.82,3.8,3.76,3.73,3.69,3.66,3.62,3.59
77,2.97,2.95,2.94,2.92,2.91,2.9,2.89,2.88,2.86,2.84,2.82,2.8,2.78,2.76
78,1.98,1.97,1.97,1.96,1.95,1.95,1.95,1.94,1.93,1.92,1.91,1.9,1.89,1.89
79,0.99,0.99,0.99,0.99,0.99,0.99,0.98,0.98,0.98,0.98,0.98,0.97,0.97,0.97
