age,-2.0,-1.75,-1.5,-1.0,-0.75,-0.5,-0.25,0.0,0.5,1.0,1.5,2.0,2.5,3.0
16,48.6,46.33,44.2,40.31,38.54,36.88,35.31,33.83,31.12,28.71,26.56,24.64,22.92,21.37
17,46.64,44.53,42.54,38.92,37.26,35.7,34.22,32.83,30.28,28.0,25.96,24.12,22.48,20.99
18,44.72,42.76,40.91,37.53,35.98,34.52,33.14,31.83,29.43,27.27,25.34,23.6,22.03,20.61
19,42.83,41.02,39.31,36.17,34.72,33.35,32.06,30.84,28.58,26.54,24.71,23.06,21.57,20.22
20,40.99,39.32,37.73,34.81,33.47,32.19,30.99,29.84,27.72,25.81,24.08,22.52,21.1,19.81
21,39.19,37.64,36.18,33.47,32.22,31.04,29.91,28.84,26.86,25.06,23.44,21.96,20.61,19.39
22,37.42,35.99,34.65,32.15,30.99,29.89,28.84,27.85,25.99,24.31,22.78,21.39,20.12,18.96
23,35.68,34.38,33.14,30.83,29.76,28.75,27.77,26.85,25.12,23.55,22.12,20.81,19.61,18.52
24,33.98,32.79,31.65,29.53,28.55,27.61,26.71,25.85,24.25,22.79,21.45,20.22,19.09,18.06
25,32.32,31.23,30.19,28.25,27.34,26.48,25.65,24.86,23.37,22.01,20.76,19.62,18.56,17.59
26,30.68,29.69,28.75,26.97,26.14,25.35,24.59,23.86,22.49,21.23,20.07,19.0,18.02,17.1
27,29.09,28.19,27.33,25.71,24.96,24.23,23.53,22.86,21.6,20.44,19.37,18.38,17.46,16.61
28,27.52,26.71,25.93,24.47,23.78,23.11,22.48,21.87,20.71,19.64,18.66,17.74,16.88,16.09
29,25.98,25.26,24.55,23.23,22.61,22.01,21.43,20.87,19.82,18.84,17.93,17.09,16.3,15.56
30,24.48,23.83,23.2,22.01,21.45,20.9,20.38,19.88,18.92,18.03,17.2,16.42,15.7,15.02
31,23.01,22.43,21.87,20.8,20.3,19.81,19.34,18.88,18.02,17.21,16.45,15.75,15.08,14.46
32,21.56,21.05,20.55,19.6,19.15,18.72,18.3,17.89,17.11,16.38,15.7,15.06,14.45,13.88
33,20.15,19.7,19.26,18.42,18.02,17.63,17.26,16.9,16.2,15.55,14.93,14.35,13.81,13.29
34,18.77,18.37,17.98,17.25,16.9,16.56,16.22,15.9,15.29,14.7,14.15,13.63,13.14,12.68
35,17.41,17.06,16.73,16.09,15.78,15.48,15.19,14.91,14.37,13.85,13.37,12.9,12.47,12.05
36,16.08,15.78,15.49,14.94,14.67,14.41,14.16,13.92,13.44,12.99,12.56,12.16,11.77,11.4
37,14.78,14.52,14.28,13.8,13.58,13.35,13.14,12.92,12.51,12.12,11.75,11.4,11.06,10.74
38,13.5,13.29,13.08,12.68,12.49,12.3,12.11,11.93,11.58,11.25,10.93,10.62,10.33,10.05
39,12.25,12.07,11.9,11.57,11.4,11.25,11.09,10.94,10.64,10.36,10.09,9.83,9.58,9.34
40,11.02,10.88,10.74,10.46,10.33,10.2,10.07,9.95,9.7,9.47,9.24,9.03,8.82,8.61
41,9.82,9.7,9.59,9.37,9.26,9.16,9.06,8.95,8.76,8.57,8.38,8.2,8.03,7.86
42,8.64,8.55,8.46,8.29,8.21,8.12,8.04,7.96,7.81,7.65,7.51,7.36,7.23,7.09
43,7.49,7.42,7.35,7.22,7.16,7.09,7.03,6.97,6.85,6.73,6.62,6.51,6.4,6.3
44,6.35,6.3,6.26,6.16,6.11,6.07,6.02,5.98,5.89,5.8,5.72,5.64,5.56,5.48
45,5.24,5.21,5.18,5.11,5.08,5.05,5.01,4.98,4.92,4.86,4.8,4.74,4.69,4.63
46,4.15,4.13,4.11,4.07,4.05,4.03,4.01,3.99,3.95,3.91,3.87,3.83,3.8,3.76
47,3.09,3.07,3.06,3.04,3.03,3.02,3.0,2.99,2.97,2.95,2.93,2.91,2.89,2.86
48,2.04,2.03,2.03,2.02,2.01,2.01,2.0,2.0,1.99,1.98,1.97,1.96,1.95,1.94
49,1.01,1.01,1.01,1.0,1.0,1.0,1.0,1.0,1.0,0.99,0.99,0.99,0.99,0.98
