age,-2.0,-1.75,-1.5,-1.0,-0.75,-0.5,-0.25,0.0,0.5,1.0,1.5,2.0,2.5,3.0
16,107.97,98.96,90.89,77.12,71.26,65.97,61.2,56.88,49.43,43.28,38.19,33.94,30.37,27.35
17,104.77,96.2,88.49,75.33,69.7,64.62,60.02,55.86,48.66,42.7,37.75,33.6,30.11,27.15
18,101.64,93.48,86.14,73.55,68.16,63.28,58.86,54.85,47.89,42.12,37.3,33.26,29.85,26.95
19,98.58,90.82,83.82,71.8,66.63,61.95,57.7,53.83,47.12,41.52,36.85,32.91,29.58,26.74
20,95.58,88.21,81.55,70.07,65.12,60.62,56.54,52.82,46.34,40.93,36.39,32.55,29.3,26.53
21,92.65,85.65,79.31,68.35,63.62,59.31,55.39,51.81,45.56,40.33,35.92,32.19,29.02,26.31
22,89.78,83.13,77.11,66.66,62.13,58.01,54.24,50.81,44.78,39.73,35.45,31.83,28.74,26.09
23,86.96,80.66,74.94,64.98,60.66,56.71,53.1,49.8,44.0,39.11,34.98,31.45,28.44,25.86
24,84.21,78.24,72.8,63.32,59.19,55.42,51.96,48.79,43.21,38.5,34.49,31.07,28.14,25.62
25,81.51,75.86,70.7,61.68,57.74,54.13,50.82,47.79,42.42,37.88,34.0,30.68,27.83,25.37
26,78.87,73.52,68.63,60.06,56.3,52.86,49.69,46.78,41.63,37.25,33.5,30.29,27.52,25.12
27,76.28,71.22,66.59,58.45,54.87,51.59,48.56,45.77,40.83,36.61,33.0,29.89,27.2,24.86
28,73.75,68.97,64.59,56.86,53.46,50.33,47.44,44.77,40.03,35.97,32.49,29.47,26.87,24.6
29,71.27,66.76,62.61,55.29,52.06,49.07,46.32,43.77,39.23,35.33,31.97,29.06,26.53,24.32
30,68.84,64.59,60.68,53.74,50.67,47.83,45.2,42.77,38.42,34.68,31.44,28.63,26.18,24.04
31,66.46,62.46,58.77,52.2,49.29,46.59,44.09,41.77,37.61,34.02,30.91,28.2,25.83,23.75
32,64.14,60.37,56.89,50.69,47.92,45.36,42.98,40.77,36.8,33.36,30.37,27.76,25.47,23.46
33,61.87,58.33,55.05,49.19,46.57,44.14,41.88,39.78,35.99,32.7,29.83,27.31,25.1,23.15
34,59.64,56.32,53.23,47.71,45.23,42.93,40.78,38.78,35.18,32.03,29.27,26.85,24.72,22.84
35,57.46,54.35,51.45,46.24,43.9,41.72,39.69,37.79,34.36,31.35,28.72,26.39,24.34,22.52
36,55.33,52.41,49.69,44.8,42.59,40.53,38.6,36.8,33.54,30.67,28.15,25.92,23.95,22.19
37,53.25,50.52,47.97,43.37,41.29,39.34,37.52,35.82,32.72,29.99,27.58,25.44,23.55,21.86
38,51.21,48.66,46.28,41.96,40.0,38.17,36.45,34.84,31.9,29.3,27.0,24.96,23.14,21.51
39,49.22,46.84,44.61,40.56,38.72,37.0,35.38,33.85,31.07,28.61,26.42,24.46,22.72,21.16
40,47.27,45.06,42.98,39.19,37.46,35.84,34.31,32.88,30.25,27.91,25.83,23.96,22.29,20.8
41,45.37,43.31,41.37,37.83,36.21,34.69,33.26,31.9,29.42,27.21,25.23,23.45,21.86,20.42
42,43.51,41.59,39.79,36.49,34.98,33.55,32.2,30.93,28.59,26.5,24.62,22.94,21.42,20.04
43,41.68,39.91,38.23,35.16,33.75,32.42,31.16,29.96,27.76,25.79,24.01,22.41,20.96,19.65
44,39.9,38.26,36.71,33.85,32.54,31.29,30.11,29.0,26.93,25.07,23.4,21.88,20.5,19.26
45,38.16,36.64,35.21,32.56,31.34,30.18,29.08,28.03,26.1,24.35,22.77,21.34,20.03,18.85
46,36.45,35.06,33.73,31.28,30.15,29.07,28.05,27.07,25.26,23.63,22.14,20.78,19.55,18.43
47,34.78,33.5,32.28,30.02,28.97,27.97,27.02,26.11,24.43,22.89,21.5,20.22,19.06,17.99
48,33.15,31.97,30.85,28.77,27.8,26.88,26.0,25.16,23.59,22.16,20.85,19.65,18.56,17.55
49,31.55,30.47,29.45,27.54,26.64,25.79,24.98,24.2,22.75,21.41,20.19,19.07,18.05,17.1
50,29.99,29.01,28.07,26.32,25.5,24.71,23.96,23.25,21.9,20.67,19.53,18.48,17.52,16.63
51,28.45,27.56,26.71,25.11,24.36,23.64,22.95,22.29,21.05,19.91,18.86,17.89,16.99,16.15
52,26.96,26.15,25.37,23.92,23.24,22.58,21.95,21.35,20.21,19.15,18.18,17.28,16.44,15.66
53,25.49,24.76,24.06,22.74,22.12,21.52,20.95,20.4,19.35,18.39,17.49,16.66,15.88,15.16
54,24.06,23.4,22.77,21.58,21.02,20.48,19.96,19.45,18.5,17.62,16.79,16.03,15.31,14.64
55,22.65,22.07,21.5,20.43,19.93,19.44,18.97,18.51,17.65,16.84,16.09,15.39,14.73,14.11
56,21.29,20.76,20.26,19.3,18.85,18.41,17.98,17.57,16.79,16.06,15.38,14.74,14.14,13.57
57,19.95,19.48,19.04,18.19,17.78,17.39,17.01,16.64,15.94,15.28,14.66,14.08,13.53,13.02
58,18.64,18.23,17.84,17.09,16.73,16.38,16.04,15.71,15.09,14.5,13.94,13.42,12.92,12.45
59,17.37,17.01,16.66,16.0,15.68,15.38,15.08,14.79,14.23,13.71,13.21,12.74,12.3,11.87
60,16.12,15.81,15.51,14.93,14.65,14.39,14.12,13.87,13.38,12.91,12.47,12.06,11.66,11.28
61,14.9,14.64,14.38,13.88,13.64,13.4,13.17,12.95,12.52,12.12,11.73,11.36,11.01,10.68
62,13.71,13.49,13.26,12.84,12.63,12.43,12.23,12.04,11.67,11.32,10.98,10.66,10.35,10.06
63,12.55,12.36,12.17,11.81,11.63,11.46,11.29,11.13,10.81,10.51,10.22,9.94,9.68,9.42
64,11.41,11.25,11.09,10.79,10.64,10.5,10.36,10.22,9.95,9.7,9.45,9.21,8.99,8.77
65,10.29,10.16,10.03,9.78,9.66,9.54,9.43,9.31,9.09,8.88,8.67,8.47,8.28,8.1
66,9.2,9.09,8.99,8.79,8.69,8.59,8.5,8.41,8.23,8.05,7.88,7.72,7.56,7.41
67,8.12,8.04,7.96,7.8,7.72,7.65,7.57,7.5,7.36,7.22,7.08,6.95,6.82,6.7
68,7.07,7.01,6.94,6.82,6.76,6.7,6.65,6.59,6.48,6.37,6.27,6.16,6.07,5.97
69,6.03,5.98,5.94,5.85,5.81,5.76,5.72,5.68,5.6,5.52,5.44,5.36,5.29,5.21
70,5.0,4.97,4.94,4.88,4.85,4.82,4.79,4.76,4.7,4.65,4.59,4.54,4.48,4.43
71,3.99,3.97,3.95,3.91,3.89,3.87,3.85,3.83,3.8,3.76,3.72,3.69,3.65,3.62
72,2.99,2.98,2.97,2.94,2.93,2.92,2.91,2.9,2.88,2.86,2.84,2.82,2.8,2.78
