age,-2.0,-1.75,-1.5,-1.0,-0.75,-0.5,-0.25,0.0,0.5,1.0,1.5,2.0,2.5,3.0
16,89.14,82.62,76.7,66.41,61.94,57.87,54.15,50.74,44.78,39.75,35.5,31.89,28.8,26.16
17,86.35,80.16,74.53,64.74,60.47,56.57,53.0,49.74,43.99,39.14,35.02,31.51,28.51,25.93
18,83.61,77.75,72.41,63.08,59.01,55.28,51.86,48.73,43.2,38.52,34.54,31.13,28.21,25.69
19,80.93,75.39,70.32,61.45,57.56,54.0,50.73,47.72,42.41,37.9,34.05,30.74,27.9,25.44
20,78.31,73.07,68.26,59.83,56.13,52.73,49.6,46.72,41.62,37.27,33.55,30.35,27.59,25.19
21,75.75,70.79,66.24,58.24,54.71,51.47,48.48,45.72,40.83,36.64,33.05,29.95,27.27,24.94
22,73.24,68.56,64.25,56.66,53.3,50.21,47.36,44.72,40.03,36.0,32.54,29.54,26.94,24.67
23,70.78,66.36,62.29,55.09,51.91,48.96,46.24,43.72,39.23,35.36,32.02,29.12,26.6,24.4
24,68.37,64.21,60.37,53.55,50.52,47.72,45.13,42.72,38.43,34.71,31.5,28.7,26.26,24.12
25,66.01,62.09,58.47,52.02,49.15,46.49,44.02,41.73,37.62,34.06,30.97,28.27,25.91,23.84
26,63.7,60.01,56.6,50.5,47.78,45.26,42.91,40.73,36.81,33.4,30.43,27.83,25.55,23.54
27,61.43,57.97,54.75,49.0,46.43,44.03,41.81,39.73,35.99,32.73,29.88,27.38,25.18,23.24
28,59.21,55.96,52.94,47.52,45.09,42.82,40.71,38.73,35.17,32.06,29.32,26.92,24.8,22.92
29,57.04,54.0,51.16,46.06,43.76,41.61,39.61,37.74,34.35,31.38,28.76,26.45,24.41,22.6
30,54.92,52.07,49.41,44.61,42.44,40.42,38.52,36.75,33.53,30.69,28.19,25.98,24.02,22.27
31,52.84,50.17,47.68,43.17,41.13,39.22,37.43,35.75,32.7,30.0,27.62,25.5,23.61,21.93
32,50.8,48.31,45.98,41.76,39.84,38.04,36.35,34.76,31.87,29.31,27.03,25.01,23.2,21.58
33,48.81,46.49,44.31,40.36,38.56,36.86,35.27,33.78,31.04,28.61,26.44,24.51,22.78,21.22
34,46.86,44.7,42.67,38.97,37.29,35.7,34.2,32.79,30.2,27.9,25.84,24.0,22.34,20.86
35,44.95,42.94,41.06,37.6,36.03,34.54,33.13,31.8,29.37,27.19,25.23,23.48,21.9,20.48
36,43.08,41.22,39.47,36.25,34.78,33.38,32.07,30.82,28.53,26.47,24.62,22.95,21.45,20.09
37,41.25,39.53,37.9,34.91,33.54,32.24,31.01,29.84,27.69,25.75,24.0,22.42,20.99,19.69
38,39.46,37.87,36.37,33.59,32.32,31.1,29.95,28.86,26.84,25.02,23.37,21.87,20.52,19.28
39,37.71,36.25,34.86,32.29,31.1,29.97,28.9,27.88,26.0,24.28,22.73,21.32,20.04,18.86
40,36.0,34.65,33.37,31.0,29.9,28.85,27.86,26.91,25.15,23.55,22.09,20.76,19.54,18.44
