age,-2.0,-1.75,-1.5,-1.0,-0.75,-0.5,-0.25,0.0,0.5,1.0,1.5,2.0,2.5,3.0
16,69.56,65.29,61.36,54.38,51.29,48.43,45.78,43.32,38.93,35.14,31.86,29.01,26.53,24.36
17,67.17,63.15,59.44,52.84,49.9,47.18,44.66,42.32,38.12,34.49,31.33,28.58,26.18,24.07
18,64.83,61.05,57.55,51.31,48.53,45.95,43.55,41.32,37.31,33.83,30.8,28.15,25.82,23.78
19,62.54,58.99,55.7,49.81,47.17,44.72,42.44,40.32,36.49,33.16,30.25,27.7,25.46,23.48
20,60.3,56.97,53.87,48.32,45.82,43.5,41.34,39.32,35.68,32.49,29.7,27.25,25.09,23.17
21,58.11,54.98,52.07,46.84,44.49,42.29,40.24,38.33,34.86,31.82,29.14,26.79,24.7,22.86
22,55.96,53.04,50.31,45.38,43.16,41.09,39.15,37.33,34.03,31.14,28.58,26.32,24.31,22.53
23,53.86,51.12,48.56,43.94,41.85,39.89,38.06,36.34,33.21,30.45,28.0,25.84,23.91,22.2
24,51.8,49.24,46.85,42.51,40.54,38.7,36.97,35.34,32.38,29.75,27.42,25.35,23.5,21.85
25,49.78,47.4,45.16,41.1,39.25,37.51,35.88,34.35,31.54,29.05,26.83,24.85,23.08,21.5
26,47.8,45.58,43.5,39.7,37.97,36.34,34.8,33.35,30.7,28.34,26.23,24.35,22.65,21.13
27,45.86,43.8,41.86,38.31,36.69,35.16,33.72,32.36,29.86,27.63,25.62,23.83,22.21,20.76
28,43.96,42.05,40.25,36.94,35.43,34.0,32.65,31.37,29.01,26.9,25.01,23.3,21.76,20.37
29,42.1,40.33,38.66,35.59,34.18,32.84,31.57,30.38,28.17,26.18,24.38,22.77,21.3,19.97
30,40.28,38.65,37.1,34.25,32.93,31.69,30.51,29.39,27.31,25.44,23.75,22.22,20.83,19.57
31,38.5,36.99,35.57,32.92,31.7,30.54,29.44,28.4,26.46,24.7,23.11,21.66,20.35,19.15
32,36.76,35.37,34.05,31.61,30.48,29.41,28.38,27.41,25.6,23.95,22.46,21.1,19.85,18.72
33,35.05,33.78,32.57,30.32,29.27,28.28,27.33,26.42,24.74,23.2,21.8,20.52,19.35,18.27
34,33.38,32.21,31.1,29.03,28.07,27.15,26.28,25.44,23.87,22.44,21.13,19.93,18.83,17.82
35,31.74,30.68,29.66,27.77,26.88,26.04,25.23,24.45,23.0,21.67,20.45,19.33,18.3,17.35
36,30.13,29.17,28.24,26.51,25.7,24.93,24.18,23.47,22.13,20.9,19.77,18.72,17.76,16.87
37,28.56,27.69,26.85,25.27,24.53,23.82,23.14,22.49,21.26,20.12,19.07,18.1,17.2,16.37
38,27.03,26.24,25.48,24.05,23.37,22.73,22.11,21.51,20.38,19.34,18.37,17.47,16.64,15.86
39,25.52,24.81,24.13,22.83,22.23,21.64,21.07,20.53,19.5,18.54,17.66,16.83,16.06,15.34
40,24.05,23.41,22.8,21.64,21.09,20.56,20.05,19.55,18.62,17.75,16.93,16.17,15.47,14.8
41,22.61,22.04,21.49,20.45,19.96,19.48,19.02,18.58,17.73,16.94,16.2,15.51,14.86,14.25
42,21.19,20.69,20.2,19.28,18.84,18.41,18.0,17.6,16.84,16.13,15.46,14.83,14.24,13.68
43,19.81,19.37,18.94,18.12,17.73,17.35,16.98,16.63,15.95,15.31,14.71,14.14,13.6,13.1
44,18.46,18.07,17.69,16.97,16.63,16.29,15.97,15.66,15.05,14.48,13.94,13.44,12.96,12.5
45,17.13,16.79,16.46,15.84,15.54,15.24,14.96,14.68,14.15,13.65,13.17,12.72,12.29,11.88
46,15.83,15.54,15.26,14.71,14.45,14.2,13.95,13.71,13.25,12.81,12.39,11.99,11.61,11.25
47,14.55,14.31,14.07,13.6,13.38,13.16,12.95,12.74,12.34,11.95,11.59,11.24,10.91,10.59
48,13.3,13.09,12.89,12.5,12.31,12.12,11.94,11.77,11.42,11.1,10.78,10.48,10.19,9.92
49,12.08,11.9,11.74,11.41,11.25,11.09,10.94,10.79,10.5,10.23,9.96,9.71,9.46,9.23
50,10.88,10.73,10.6,10.33,10.2,10.07,9.94,9.82,9.58,9.35,9.13,8.92,8.71,8.51
51,9.7,9.58,9.47,9.26,9.15,9.05,8.95,8.85,8.65,8.46,8.28,8.11,7.94,7.77
52,8.54,8.45,8.36,8.19,8.11,8.03,7.95,7.87,7.72,7.57,7.42,7.28,7.15,7.02
53,7.4,7.34,7.27,7.14,7.08,7.02,6.96,6.9,6.78,6.66,6.55,6.44,6.34,6.23
54,6.29,6.24,6.19,6.1,6.05,6.01,5.96,5.92,5.83,5.75,5.66,5.58,5.5,5.43
55,5.2,5.16,5.13,5.06,5.03,5.0,4.97,4.94,4.88,4.82,4.76,4.7,4.65,4.59
56,4.12,4.1,4.08,4.04,4.02,4.0,3.98,3.96,3.92,3.88,3.84,3.81,3.77,3.73
57,3.07,3.05,3.04,3.02,3.01,3.0,2.99,2.97,2.95,2.93,2.91,2.89,2.87,2.85
58,2.03,2.02,2.02,2.01,2.0,2.0,1.99,1.99,1.98,1.97,1.96,1.95,1.94,1.93
59,1.01,1.01,1.0,1.0,1.0,1.0,1.0,1.0,0.99,0.99,0.99,0.99,0.98,0.98
